,Entity,Code,Year,Share of population covered by health insurance (ILO (2014)),Under-fifteen mortality rate,Deaths - Sex: all - Age: 0 - Variant: estimates,Observation value - Indicator: Under-five mortality rate - Sex: Total - Wealth quintile: Total - Unit of measure: Deaths per 100 live births,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,Estimated maternal deaths,Births attended by skilled health staff (% of total),MCV1 (% of one-year-olds immunized),Pol3 (% of one-year-olds immunized),DTP3 (% of one-year-olds immunized)
3109,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Other noncommunicable diseases,CHILDCAUSE_CH16,,,,,,,0.005,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3110,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Injuries,CHILDCAUSE_CH17,,,,,,,0.006,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3111,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,HIV/AIDS,CHILDCAUSE_CH2,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3112,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3113,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Tetanus,CHILDCAUSE_CH5,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3114,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Measles,CHILDCAUSE_CH6,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3115,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Meningitis/encephalitis,CHILDCAUSE_CH7,,,,,,,0.006,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3116,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Malaria,CHILDCAUSE_CH8,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3117,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Prematurity,CHILDCAUSE_CH10,,,,,,,0.002,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3118,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Birth asphyxia and birth trauma,CHILDCAUSE_CH11,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3119,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Sepsis and other infectious conditions of the newborn,CHILDCAUSE_CH12,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3120,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,"Other communicable, perinatal and nutritional conditions",CHILDCAUSE_CH13,,,,,,,0.016,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3121,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,HIV/AIDS,CHILDCAUSE_CH2,,,,,,,0.002,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3122,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,,,,0.02,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3123,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Tetanus,CHILDCAUSE_CH5,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3124,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Measles,CHILDCAUSE_CH6,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3125,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Meningitis/encephalitis,CHILDCAUSE_CH7,,,,,,,0.024,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3126,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Malaria,CHILDCAUSE_CH8,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3127,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Birth asphyxia and birth trauma,CHILDCAUSE_CH11,,,,,,,0.029,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3128,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Sepsis and other infectious conditions of the newborn,CHILDCAUSE_CH12,,,,,,,0.006,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3129,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,"Other communicable, perinatal and nutritional conditions",CHILDCAUSE_CH13,,,,,,,0.042,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3130,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,HIV/AIDS,CHILDCAUSE_CH2,,,,,,,0.001,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3131,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,,,,0.01,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3132,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Tetanus,CHILDCAUSE_CH5,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3133,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Measles,CHILDCAUSE_CH6,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3134,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Meningitis/encephalitis,CHILDCAUSE_CH7,,,,,,,0.016,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3135,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Malaria,CHILDCAUSE_CH8,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3136,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Birth asphyxia and birth trauma,CHILDCAUSE_CH11,,,,,,,0.061,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3137,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,"Other communicable, perinatal and nutritional conditions",CHILDCAUSE_CH13,,,,,,,0.071,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3138,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Acute lower respiratory infections,CHILDCAUSE_CH9,,,,,,,0.12,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3139,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Other noncommunicable diseases,CHILDCAUSE_CH16,,,,,,,0.12,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3140,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Other noncommunicable diseases,CHILDCAUSE_CH16,,,,,,,0.065,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3141,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Injuries,CHILDCAUSE_CH17,,,,,,,0.086,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3142,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Congenital anomalies,CHILDCAUSE_CH15,,,,,,,0.18,,,,,,0.2,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3143,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Injuries,CHILDCAUSE_CH17,,,,,,,0.16,,,,,,0.2,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3144,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Prematurity,CHILDCAUSE_CH10,,,,,,,0.2,,,,,,0.2,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3145,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Congenital anomalies,CHILDCAUSE_CH15,,,,,,,0.23,,,,,,0.2,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3146,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Congenital anomalies,CHILDCAUSE_CH15,,,,,,,0.29,,,,,,0.3,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3147,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Acute lower respiratory infections,CHILDCAUSE_CH9,,,,,,,0.31,,,,,,0.3,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3148,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Prematurity,CHILDCAUSE_CH10,,,,,,,0.43,,,,,,0.4,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3149,Romania,ROU,2009,94.3,1.5654123,2698.0,1.3024786,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Acute lower respiratory infections,CHILDCAUSE_CH9,,,,,,,0.48,,,,,,0.5,,,EN,2018-11-26T23:00:00.000Z,51.604374,99.5,96.0,95.0,95.0
3150,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,"Other communicable, perinatal and nutritional conditions",CHILDCAUSE_CH13,,,,,,,0.045,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3151,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Other noncommunicable diseases,CHILDCAUSE_CH16,,,,,,,0.0004,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3152,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Injuries,CHILDCAUSE_CH17,,,,,,,0.01,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3153,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,HIV/AIDS,CHILDCAUSE_CH2,,,,,,,0.0008,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3154,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,,,,0.003,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3155,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Tetanus,CHILDCAUSE_CH5,,,,,,,0.006,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3156,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Measles,CHILDCAUSE_CH6,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3157,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Meningitis/encephalitis,CHILDCAUSE_CH7,,,,,,,0.019,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3158,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Malaria,CHILDCAUSE_CH8,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3159,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Prematurity,CHILDCAUSE_CH10,,,,,,,0.028,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3160,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Birth asphyxia and birth trauma,CHILDCAUSE_CH11,,,,,,,0.027,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3161,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Sepsis and other infectious conditions of the newborn,CHILDCAUSE_CH12,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3162,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,HIV/AIDS,CHILDCAUSE_CH2,,,,,,,0.043,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3163,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Tetanus,CHILDCAUSE_CH5,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3164,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Measles,CHILDCAUSE_CH6,,,,,,,0.004,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3165,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Meningitis/encephalitis,CHILDCAUSE_CH7,,,,,,,0.027,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3166,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Other noncommunicable diseases,CHILDCAUSE_CH16,,,,,,,0.048,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3167,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,HIV/AIDS,CHILDCAUSE_CH2,,,,,,,0.028,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3168,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Tetanus,CHILDCAUSE_CH5,,,,,,,0.002,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3169,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Measles,CHILDCAUSE_CH6,,,,,,,0.002,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3170,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Meningitis/encephalitis,CHILDCAUSE_CH7,,,,,,,0.024,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
3171,Rwanda,RWA,2010,91.0,7.972121,16696.0,6.377038,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Malaria,CHILDCAUSE_CH8,,,,,,,0.045,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,1384.9806,69.0,95.0,93.0,97.0
