Entity,Code,Year,Observation value - Indicator: Under-five mortality rate - Sex: Total - Wealth quintile: Total - Unit of measure: Deaths per 100 live births
Suriname,SUR,1998,3.3458397
Suriname,SUR,1999,3.224528
Suriname,SUR,2000,3.1083531
Suriname,SUR,2001,3.0032868
Suriname,SUR,2002,2.9056363
Suriname,SUR,2003,2.812076
Suriname,SUR,2004,2.7276309
Suriname,SUR,2005,2.6481655
Suriname,SUR,2006,2.5745752
Suriname,SUR,2007,2.5037506
Suriname,SUR,2008,2.4380777
Suriname,SUR,2009,2.3774333
Suriname,SUR,2010,2.3176706
Suriname,SUR,2011,2.2604532
Suriname,SUR,2012,2.2047246
Suriname,SUR,2013,2.1529639
Suriname,SUR,2014,2.099885
Suriname,SUR,2015,2.0457597
Suriname,SUR,2016,1.9952402
Suriname,SUR,2017,1.9385417
Suriname,SUR,2018,1.8808762
Suriname,SUR,2019,1.8251812
Suriname,SUR,2020,1.772538
Suriname,SUR,2021,1.7183282
Suriname,SUR,2022,1.6603186
Sweden,SWE,1950,2.7158523
Sweden,SWE,1951,2.5674126
Sweden,SWE,1952,2.4339404
Sweden,SWE,1953,2.3214016
Sweden,SWE,1954,2.2329211
Sweden,SWE,1955,2.1647072
Sweden,SWE,1956,2.1094718
Sweden,SWE,1957,2.0630827
Sweden,SWE,1958,2.023492
Sweden,SWE,1959,1.9901304
Sweden,SWE,1960,1.956399
Sweden,SWE,1961,1.9150486
Sweden,SWE,1962,1.860602
Sweden,SWE,1963,1.7921407
Sweden,SWE,1964,1.7114456
Sweden,SWE,1965,1.6277078
Sweden,SWE,1966,1.5524731
Sweden,SWE,1967,1.4901595
Sweden,SWE,1968,1.4376284
Sweden,SWE,1969,1.3893274
Sweden,SWE,1970,1.3399243
Sweden,SWE,1971,1.2858815
Sweden,SWE,1972,1.225364
Sweden,SWE,1973,1.1605715
Sweden,SWE,1974,1.0955302
Sweden,SWE,1975,1.0341941
Sweden,SWE,1976,0.9820302
Sweden,SWE,1977,0.939905
Sweden,SWE,1978,0.9048411
Sweden,SWE,1979,0.872787
Sweden,SWE,1980,0.84413326
Sweden,SWE,1981,0.8193906
Sweden,SWE,1982,0.7993749
Sweden,SWE,1983,0.7834123
Sweden,SWE,1984,0.77048063
Sweden,SWE,1985,0.76006365
Sweden,SWE,1986,0.7510754
Sweden,SWE,1987,0.7426322
Sweden,SWE,1988,0.7326771
Sweden,SWE,1989,0.71887213
Sweden,SWE,1990,0.6971673
Sweden,SWE,1991,0.66311777
Sweden,SWE,1992,0.61743444
Sweden,SWE,1993,0.5684062
Sweden,SWE,1994,0.52260387
Sweden,SWE,1995,0.48385304
Sweden,SWE,1996,0.4545129
Sweden,SWE,1997,0.4345212
Sweden,SWE,1998,0.42205805
Sweden,SWE,1999,0.4147355
Sweden,SWE,2000,0.4100284
Sweden,SWE,2001,0.40505815
Sweden,SWE,2002,0.39773184
Sweden,SWE,2003,0.3876361
Sweden,SWE,2004,0.37441742
Sweden,SWE,2005,0.3594648
Sweden,SWE,2006,0.34495267
Sweden,SWE,2007,0.332088
Sweden,SWE,2008,0.32136315
Sweden,SWE,2009,0.31275693
Sweden,SWE,2010,0.30603567
Sweden,SWE,2011,0.30102718
Sweden,SWE,2012,0.2972273
Sweden,SWE,2013,0.29390913
Sweden,SWE,2014,0.2907864
Sweden,SWE,2015,0.28702816
Sweden,SWE,2016,0.28214484
Sweden,SWE,2017,0.2763773
Sweden,SWE,2018,0.26998642
Sweden,SWE,2019,0.26389116
Sweden,SWE,2020,0.25828898
Sweden,SWE,2021,0.25309885
Sweden,SWE,2022,0.2485631
Switzerland,CHE,1950,3.853585
Switzerland,CHE,1951,3.7162623
Switzerland,CHE,1952,3.5829186
Switzerland,CHE,1953,3.4478924
Switzerland,CHE,1954,3.307735
Switzerland,CHE,1955,3.1660485
Switzerland,CHE,1956,3.0269096
Switzerland,CHE,1957,2.8986607
Switzerland,CHE,1958,2.791311
Switzerland,CHE,1959,2.7127383
Switzerland,CHE,1960,2.6537442
Switzerland,CHE,1961,2.5979354
Switzerland,CHE,1962,2.53317
Switzerland,CHE,1963,2.455031
Switzerland,CHE,1964,2.359744
Switzerland,CHE,1965,2.2559469
Switzerland,CHE,1966,2.1585844
Switzerland,CHE,1967,2.0727582
Switzerland,CHE,1968,1.9939619
Switzerland,CHE,1969,1.9172881
Switzerland,CHE,1970,1.8388399
Switzerland,CHE,1971,1.7566376
Switzerland,CHE,1972,1.6684443
Switzerland,CHE,1973,1.5753585
Switzerland,CHE,1974,1.4786503
Switzerland,CHE,1975,1.3825924
Switzerland,CHE,1976,1.2926649
Switzerland,CHE,1977,1.2118446
Switzerland,CHE,1978,1.1423852
Switzerland,CHE,1979,1.0850352
Switzerland,CHE,1980,1.0379343
Switzerland,CHE,1981,0.99943846
Switzerland,CHE,1982,0.9670726
Switzerland,CHE,1983,0.9404074
Switzerland,CHE,1984,0.91874915
Switzerland,CHE,1985,0.9019734
Switzerland,CHE,1986,0.8885859
Switzerland,CHE,1987,0.8767697
Switzerland,CHE,1988,0.862779
Switzerland,CHE,1989,0.84379804
Switzerland,CHE,1990,0.81792367
Switzerland,CHE,1991,0.78491116
Switzerland,CHE,1992,0.74655336
Switzerland,CHE,1993,0.7072438
Switzerland,CHE,1994,0.6706989
Switzerland,CHE,1995,0.6393731
Switzerland,CHE,1996,0.61454445
Switzerland,CHE,1997,0.59618604
Switzerland,CHE,1998,0.5828418
Switzerland,CHE,1999,0.57253855
Switzerland,CHE,2000,0.5637078
Switzerland,CHE,2001,0.55415577
Switzerland,CHE,2002,0.5432912
Switzerland,CHE,2003,0.53122604
Switzerland,CHE,2004,0.5186908
Switzerland,CHE,2005,0.50602955
Switzerland,CHE,2006,0.494083
Switzerland,CHE,2007,0.48285905
Switzerland,CHE,2008,0.47266546
Switzerland,CHE,2009,0.46369976
Switzerland,CHE,2010,0.4558304
Switzerland,CHE,2011,0.44942355
Switzerland,CHE,2012,0.4439505
Switzerland,CHE,2013,0.4387845
Switzerland,CHE,2014,0.43320078
Switzerland,CHE,2015,0.42692548
Switzerland,CHE,2016,0.42025867
Switzerland,CHE,2017,0.4136613
Switzerland,CHE,2018,0.40808702
Switzerland,CHE,2019,0.4042348
Switzerland,CHE,2020,0.40216082
Switzerland,CHE,2021,0.40186912
Switzerland,CHE,2022,0.40237194
Syria,SYR,1953,25.785849
Syria,SYR,1954,24.22352
Syria,SYR,1955,22.780329
Syria,SYR,1956,21.412252
Syria,SYR,1957,20.156689
Syria,SYR,1958,19.018675
Syria,SYR,1959,17.968283
Syria,SYR,1960,17.016037
Syria,SYR,1961,16.179432
Syria,SYR,1962,15.426613
Syria,SYR,1963,14.746454
Syria,SYR,1964,14.11046
Syria,SYR,1965,13.496309
Syria,SYR,1966,12.888405
Syria,SYR,1967,12.271078
Syria,SYR,1968,11.647773
Syria,SYR,1969,11.033643
Syria,SYR,1970,10.442015
Syria,SYR,1971,9.888557
Syria,SYR,1972,9.371954
Syria,SYR,1973,8.892396
Syria,SYR,1974,8.436179
Syria,SYR,1975,7.9984336
Syria,SYR,1976,7.5766716
Syria,SYR,1977,7.1614404
Syria,SYR,1978,6.758622
Syria,SYR,1979,6.3728685
Syria,SYR,1980,6.008274
Syria,SYR,1981,6.3027263
Syria,SYR,1982,7.0322175
Syria,SYR,1983,5.0619516
Syria,SYR,1984,4.8012476
Syria,SYR,1985,4.5646477
Syria,SYR,1986,4.352254
Syria,SYR,1987,4.160975
Syria,SYR,1988,3.9889274
Syria,SYR,1989,3.8296134
Syria,SYR,1990,3.681046
Syria,SYR,1991,3.529971
Syria,SYR,1992,3.3827367
Syria,SYR,1993,3.2310703
Syria,SYR,1994,3.078424
Syria,SYR,1995,2.9282513
Syria,SYR,1996,2.7856042
Syria,SYR,1997,2.6519444
Syria,SYR,1998,2.526863
Syria,SYR,1999,2.4126587
Syria,SYR,2000,2.3108249
Syria,SYR,2001,2.2211025
Syria,SYR,2002,2.1440716
Syria,SYR,2003,2.0781229
Syria,SYR,2004,2.0242858
Syria,SYR,2005,1.9801931
Syria,SYR,2006,1.944512
Syria,SYR,2007,1.9196262
Syria,SYR,2008,1.9044783
Syria,SYR,2009,1.898929
Syria,SYR,2010,1.902599
Syria,SYR,2011,2.3882558
Syria,SYR,2012,4.402422
Syria,SYR,2013,4.8647423
Syria,SYR,2014,4.5664573
Syria,SYR,2015,4.392097
Syria,SYR,2016,3.4748077
Syria,SYR,2017,3.7436397
Syria,SYR,2018,4.046079
Syria,SYR,2019,2.6988573
Syria,SYR,2020,2.2659698
Syria,SYR,2021,2.1646376
Syria,SYR,2022,2.1439219
Tajikistan,TJK,1972,15.531006
Tajikistan,TJK,1973,15.029241
Tajikistan,TJK,1974,14.527727
Tajikistan,TJK,1975,14.0937395
Tajikistan,TJK,1976,13.713804
Tajikistan,TJK,1977,13.4136
Tajikistan,TJK,1978,13.194784
Tajikistan,TJK,1979,13.05142
Tajikistan,TJK,1980,12.963519
Tajikistan,TJK,1981,12.888512
Tajikistan,TJK,1982,12.782012
Tajikistan,TJK,1983,12.604028
Tajikistan,TJK,1984,12.318836
Tajikistan,TJK,1985,11.906148
Tajikistan,TJK,1986,11.407777
Tajikistan,TJK,1987,10.896082
Tajikistan,TJK,1988,10.476303
Tajikistan,TJK,1989,10.227194
Tajikistan,TJK,1990,10.221964
Tajikistan,TJK,1991,10.505368
Tajikistan,TJK,1992,10.944205
Tajikistan,TJK,1993,11.282485
Tajikistan,TJK,1994,11.348496
Tajikistan,TJK,1995,11.150697
Tajikistan,TJK,1996,10.755667
Tajikistan,TJK,1997,10.222701
Tajikistan,TJK,1998,9.615158
Tajikistan,TJK,1999,8.981287
Tajikistan,TJK,2000,8.335703
Tajikistan,TJK,2001,7.7028933
Tajikistan,TJK,2002,7.091574
Tajikistan,TJK,2003,6.5311174
Tajikistan,TJK,2004,6.021178
Tajikistan,TJK,2005,5.5744686
Tajikistan,TJK,2006,5.199185
Tajikistan,TJK,2007,4.8917704
Tajikistan,TJK,2008,4.6396284
Tajikistan,TJK,2009,4.4422545
Tajikistan,TJK,2010,4.2870817
Tajikistan,TJK,2011,4.156108
Tajikistan,TJK,2012,4.0438013
Tajikistan,TJK,2013,3.9453323
Tajikistan,TJK,2014,3.8534596
Tajikistan,TJK,2015,3.7578893
Tajikistan,TJK,2016,3.6603532
Tajikistan,TJK,2017,3.5586681
Tajikistan,TJK,2018,3.4494052
Tajikistan,TJK,2019,3.3483944
Tajikistan,TJK,2020,3.2424247
Tajikistan,TJK,2021,3.136343
Tajikistan,TJK,2022,3.0329056
Tanzania,TZA,1951,25.766958
Tanzania,TZA,1952,25.566929
Tanzania,TZA,1953,25.373951
Tanzania,TZA,1954,25.158852
Tanzania,TZA,1955,24.978523
Tanzania,TZA,1956,24.816687
Tanzania,TZA,1957,24.642187
Tanzania,TZA,1958,24.456087
Tanzania,TZA,1959,24.302456
Tanzania,TZA,1960,24.139622
Tanzania,TZA,1961,23.971048
Tanzania,TZA,1962,23.783268
Tanzania,TZA,1963,23.572392
Tanzania,TZA,1964,23.330458
Tanzania,TZA,1965,23.057384
Tanzania,TZA,1966,22.775356
Tanzania,TZA,1967,22.475082
Tanzania,TZA,1968,22.17715
Tanzania,TZA,1969,21.855473
Tanzania,TZA,1970,21.540493
Tanzania,TZA,1971,21.205784
Tanzania,TZA,1972,20.844143
Tanzania,TZA,1973,20.45299
Tanzania,TZA,1974,20.053213
Tanzania,TZA,1975,19.631895
Tanzania,TZA,1976,19.194426
Tanzania,TZA,1977,18.762691
Tanzania,TZA,1978,18.36607
Tanzania,TZA,1979,18.057789
Tanzania,TZA,1980,17.878435
Tanzania,TZA,1981,17.790148
Tanzania,TZA,1982,17.778788
Tanzania,TZA,1983,17.806765
Tanzania,TZA,1984,17.8198
Tanzania,TZA,1985,17.77278
Tanzania,TZA,1986,17.6468
Tanzania,TZA,1987,17.450844
Tanzania,TZA,1988,17.203268
Tanzania,TZA,1989,16.954205
Tanzania,TZA,1990,16.725773
Tanzania,TZA,1991,16.518034
Tanzania,TZA,1992,16.33917
Tanzania,TZA,1993,16.155954
Tanzania,TZA,1994,15.930511
Tanzania,TZA,1995,15.637693
Tanzania,TZA,1996,15.288755
Tanzania,TZA,1997,14.862829
Tanzania,TZA,1998,14.314334
Tanzania,TZA,1999,13.653295
Tanzania,TZA,2000,12.89812
Tanzania,TZA,2001,12.103607
Tanzania,TZA,2002,11.308317
Tanzania,TZA,2003,10.560706
Tanzania,TZA,2004,9.880232
Tanzania,TZA,2005,9.247968
Tanzania,TZA,2006,8.697706
Tanzania,TZA,2007,8.16239
Tanzania,TZA,2008,7.7073617
Tanzania,TZA,2009,7.2532797
Tanzania,TZA,2010,6.889071
Tanzania,TZA,2011,6.525051
Tanzania,TZA,2012,6.220002
Tanzania,TZA,2013,5.9409657
Tanzania,TZA,2014,5.666778
Tanzania,TZA,2015,5.471423
Tanzania,TZA,2016,5.2382383
Tanzania,TZA,2017,5.017475
Tanzania,TZA,2018,4.7889466
Tanzania,TZA,2019,4.604646
Tanzania,TZA,2020,4.4240055
Tanzania,TZA,2021,4.210924
Tanzania,TZA,2022,4.0511246
Thailand,THA,1949,21.395601
Thailand,THA,1950,20.676338
Thailand,THA,1951,19.978945
Thailand,THA,1952,19.289762
Thailand,THA,1953,18.642347
Thailand,THA,1954,18.028141
Thailand,THA,1955,17.421028
Thailand,THA,1956,16.842875
Thailand,THA,1957,16.280567
Thailand,THA,1958,15.74539
Thailand,THA,1959,15.211841
Thailand,THA,1960,14.69586
Thailand,THA,1961,14.191994
Thailand,THA,1962,13.705836
Thailand,THA,1963,13.223073
Thailand,THA,1964,12.751045
Thailand,THA,1965,12.283716
Thailand,THA,1966,11.823565
Thailand,THA,1967,11.360474
Thailand,THA,1968,10.894686
Thailand,THA,1969,10.426324
Thailand,THA,1970,9.952511
Thailand,THA,1971,9.486062
Thailand,THA,1972,9.027737
Thailand,THA,1973,8.584288
Thailand,THA,1974,8.164889
Thailand,THA,1975,7.764922
Thailand,THA,1976,7.3908186
Thailand,THA,1977,7.0404043
Thailand,THA,1978,6.7083015
Thailand,THA,1979,6.398287
Thailand,THA,1980,6.1056366
Thailand,THA,1981,5.8261366
Thailand,THA,1982,5.5619516
Thailand,THA,1983,5.308614
Thailand,THA,1984,5.060995
Thailand,THA,1985,4.8224144
Thailand,THA,1986,4.5924687
Thailand,THA,1987,4.364355
Thailand,THA,1988,4.1412034
Thailand,THA,1989,3.9225838
Thailand,THA,1990,3.7097716
Thailand,THA,1991,3.5054004
Thailand,THA,1992,3.3126168
Thailand,THA,1993,3.1300735
Thailand,THA,1994,2.9610343
Thailand,THA,1995,2.8052204
Thailand,THA,1996,2.6564445
Thailand,THA,1997,2.5141044
Thailand,THA,1998,2.3786993
Thailand,THA,1999,2.250821
Thailand,THA,2000,2.1290534
Thailand,THA,2001,2.014345
Thailand,THA,2002,1.9078487
Thailand,THA,2003,1.805671
Thailand,THA,2004,1.7096552
Thailand,THA,2005,1.6190389
Thailand,THA,2006,1.5321226
Thailand,THA,2007,1.4501002
Thailand,THA,2008,1.376094
Thailand,THA,2009,1.3111498
Thailand,THA,2010,1.2522016
Thailand,THA,2011,1.198978
Thailand,THA,2012,1.1539487
Thailand,THA,2013,1.1103094
Thailand,THA,2014,1.0692713
Thailand,THA,2015,1.0335467
Thailand,THA,2016,0.9989258
Thailand,THA,2017,0.96431893
Thailand,THA,2018,0.9333805
Thailand,THA,2019,0.90150195
Thailand,THA,2020,0.8695804
Thailand,THA,2021,0.8397852
Thailand,THA,2022,0.8131734
Togo,TGO,1944,29.04729
Togo,TGO,1945,28.872196
Togo,TGO,1946,28.69186
Togo,TGO,1947,28.536167
Togo,TGO,1948,28.34517
Togo,TGO,1949,28.164303
Togo,TGO,1950,28.005177
Togo,TGO,1951,27.830713
Togo,TGO,1952,27.650208
Togo,TGO,1953,27.466507
Togo,TGO,1954,27.279408
Togo,TGO,1955,27.112331
Togo,TGO,1956,26.936493
Togo,TGO,1957,26.718851
Togo,TGO,1958,26.493244
Togo,TGO,1959,26.246136
Togo,TGO,1960,26.00733
Togo,TGO,1961,25.750433
Togo,TGO,1962,25.465956
Togo,TGO,1963,25.171434
Togo,TGO,1964,24.853634
Togo,TGO,1965,24.515327
Togo,TGO,1966,24.154903
Togo,TGO,1967,23.758274
Togo,TGO,1968,23.342081
Togo,TGO,1969,22.916685
Togo,TGO,1970,22.47713
Togo,TGO,1971,22.017025
Togo,TGO,1972,21.545359
Togo,TGO,1973,21.0873
Togo,TGO,1974,20.62964
Togo,TGO,1975,20.171316
Togo,TGO,1976,19.697948
Togo,TGO,1977,19.232424
Togo,TGO,1978,18.778362
Togo,TGO,1979,18.332956
Togo,TGO,1980,17.900768
Togo,TGO,1981,17.486217
Togo,TGO,1982,17.080166
Togo,TGO,1983,16.69247
Togo,TGO,1984,16.332115
Togo,TGO,1985,15.99909
Togo,TGO,1986,15.696752
Togo,TGO,1987,15.415167
Togo,TGO,1988,15.1655655
Togo,TGO,1989,14.939786
Togo,TGO,1990,14.729205
Togo,TGO,1991,14.525391
Togo,TGO,1992,14.330586
Togo,TGO,1993,14.120145
Togo,TGO,1994,13.885378
Togo,TGO,1995,13.620798
Togo,TGO,1996,13.333552
Togo,TGO,1997,13.019142
Togo,TGO,1998,12.6845875
Togo,TGO,1999,12.336609
Togo,TGO,2000,11.9812155
Togo,TGO,2001,11.6245365
Togo,TGO,2002,11.28035
Togo,TGO,2003,10.938979
Togo,TGO,2004,10.621016
Togo,TGO,2005,10.310751
Togo,TGO,2006,10.012045
Togo,TGO,2007,9.721527
Togo,TGO,2008,9.440412
Togo,TGO,2009,9.161035
Togo,TGO,2010,8.888088
Togo,TGO,2011,8.618563
Togo,TGO,2012,8.349046
Togo,TGO,2013,8.084587
Togo,TGO,2014,7.8243804
Togo,TGO,2015,7.5768
Togo,TGO,2016,7.3394904
Togo,TGO,2017,7.1037445
Togo,TGO,2018,6.8812623
Togo,TGO,2019,6.6526527
Togo,TGO,2020,6.440245
Togo,TGO,2021,6.23857
Togo,TGO,2022,6.0379725
Tonga,TON,1963,7.8440247
Tonga,TON,1964,7.3601127
Tonga,TON,1965,6.8988924
Tonga,TON,1966,6.46165
Tonga,TON,1967,6.049953
Tonga,TON,1968,5.6477613
Tonga,TON,1969,5.2758803
Tonga,TON,1970,4.9370356
Tonga,TON,1971,4.624108
Tonga,TON,1972,4.346013
Tonga,TON,1973,4.099477
Tonga,TON,1974,3.8859181
Tonga,TON,1975,3.6938007
Tonga,TON,1976,3.5189977
Tonga,TON,1977,3.3629918
Tonga,TON,1978,3.2132907
Tonga,TON,1979,3.082087
Tonga,TON,1980,2.9693284
Tonga,TON,1981,2.8694515
Tonga,TON,1982,2.781899
Tonga,TON,1983,2.7095232
Tonga,TON,1984,2.6427233
Tonga,TON,1985,2.581987
Tonga,TON,1986,2.5180173
Tonga,TON,1987,2.4532466
Tonga,TON,1988,2.3825576
Tonga,TON,1989,2.3035321
Tonga,TON,1990,2.2216284
Tonga,TON,1991,2.139374
Tonga,TON,1992,2.0634923
Tonga,TON,1993,1.9952095
Tonga,TON,1994,1.9364278
Tonga,TON,1995,1.8869137
Tonga,TON,1996,1.8459015
Tonga,TON,1997,1.8097912
Tonga,TON,1998,1.771754
Tonga,TON,1999,1.7327251
Tonga,TON,2000,1.6899183
Tonga,TON,2001,1.6446514
Tonga,TON,2002,1.5978458
Tonga,TON,2003,1.5527288
Tonga,TON,2004,1.5110657
Tonga,TON,2005,1.4707094
Tonga,TON,2006,1.4342961
Tonga,TON,2007,1.4004592
Tonga,TON,2008,1.37029
Tonga,TON,2009,1.3412316
Tonga,TON,2010,1.3172767
Tonga,TON,2011,1.2962472
Tonga,TON,2012,1.2785771
Tonga,TON,2013,1.2657554
Tonga,TON,2014,1.254409
Tonga,TON,2015,1.24242
Tonga,TON,2016,1.2339181
Tonga,TON,2017,1.2206821
Tonga,TON,2018,1.2026031
Tonga,TON,2019,1.178927
Tonga,TON,2020,1.1533834
Tonga,TON,2021,1.1219451
Tonga,TON,2022,1.0934036
Trinidad and Tobago,TTO,1953,8.679797
Trinidad and Tobago,TTO,1954,8.392595
Trinidad and Tobago,TTO,1955,8.116157
Trinidad and Tobago,TTO,1956,7.8410697
Trinidad and Tobago,TTO,1957,7.5762734
Trinidad and Tobago,TTO,1958,7.3041215
Trinidad and Tobago,TTO,1959,7.0467696
Trinidad and Tobago,TTO,1960,6.804319
Trinidad and Tobago,TTO,1961,6.570815
Trinidad and Tobago,TTO,1962,6.3551593
Trinidad and Tobago,TTO,1963,6.151738
Trinidad and Tobago,TTO,1964,5.968809
Trinidad and Tobago,TTO,1965,5.809378
Trinidad and Tobago,TTO,1966,5.6611605
Trinidad and Tobago,TTO,1967,5.5255585
Trinidad and Tobago,TTO,1968,5.398465
Trinidad and Tobago,TTO,1969,5.284761
Trinidad and Tobago,TTO,1970,5.1753497
Trinidad and Tobago,TTO,1971,5.0643334
Trinidad and Tobago,TTO,1972,4.9562507
Trinidad and Tobago,TTO,1973,4.844145
Trinidad and Tobago,TTO,1974,4.7269936
Trinidad and Tobago,TTO,1975,4.601381
Trinidad and Tobago,TTO,1976,4.47034
Trinidad and Tobago,TTO,1977,4.3400702
Trinidad and Tobago,TTO,1978,4.203786
Trinidad and Tobago,TTO,1979,4.069291
Trinidad and Tobago,TTO,1980,3.936355
Trinidad and Tobago,TTO,1981,3.8140404
Trinidad and Tobago,TTO,1982,3.693439
Trinidad and Tobago,TTO,1983,3.5791523
Trinidad and Tobago,TTO,1984,3.474701
Trinidad and Tobago,TTO,1985,3.3759665
Trinidad and Tobago,TTO,1986,3.287269
Trinidad and Tobago,TTO,1987,3.2082462
Trinidad and Tobago,TTO,1988,3.1353314
Trinidad and Tobago,TTO,1989,3.0709195
Trinidad and Tobago,TTO,1990,3.014448
Trinidad and Tobago,TTO,1991,2.966683
Trinidad and Tobago,TTO,1992,2.923438
Trinidad and Tobago,TTO,1993,2.8895955
Trinidad and Tobago,TTO,1994,2.8607829
Trinidad and Tobago,TTO,1995,2.8371549
Trinidad and Tobago,TTO,1996,2.8190699
Trinidad and Tobago,TTO,1997,2.8047705
Trinidad and Tobago,TTO,1998,2.7920337
Trinidad and Tobago,TTO,1999,2.781962
Trinidad and Tobago,TTO,2000,2.7675848
Trinidad and Tobago,TTO,2001,2.7523057
Trinidad and Tobago,TTO,2002,2.730101
Trinidad and Tobago,TTO,2003,2.6842542
Trinidad and Tobago,TTO,2004,2.632269
Trinidad and Tobago,TTO,2005,2.5703578
Trinidad and Tobago,TTO,2006,2.5157032
Trinidad and Tobago,TTO,2007,2.4453814
Trinidad and Tobago,TTO,2008,2.374412
Trinidad and Tobago,TTO,2009,2.3042145
Trinidad and Tobago,TTO,2010,2.2333384
Trinidad and Tobago,TTO,2011,2.1641212
Trinidad and Tobago,TTO,2012,2.103167
Trinidad and Tobago,TTO,2013,2.0444837
Trinidad and Tobago,TTO,2014,1.9845358
Trinidad and Tobago,TTO,2015,1.9273608
Trinidad and Tobago,TTO,2016,1.873298
Trinidad and Tobago,TTO,2017,1.8126129
Trinidad and Tobago,TTO,2018,1.7550923
Trinidad and Tobago,TTO,2019,1.7023098
Trinidad and Tobago,TTO,2020,1.6485727
Trinidad and Tobago,TTO,2021,1.5940912
Trinidad and Tobago,TTO,2022,1.5435841
Tunisia,TUN,1962,27.285183
Tunisia,TUN,1963,26.03865
Tunisia,TUN,1964,24.792107
Tunisia,TUN,1965,23.592999
Tunisia,TUN,1966,22.426579
Tunisia,TUN,1967,21.266163
Tunisia,TUN,1968,20.158669
Tunisia,TUN,1969,19.073238
Tunisia,TUN,1970,18.037228
Tunisia,TUN,1971,17.061504
Tunisia,TUN,1972,16.115847
Tunisia,TUN,1973,15.190623
Tunisia,TUN,1974,14.284863
Tunisia,TUN,1975,13.389888
Tunisia,TUN,1976,12.518526
Tunisia,TUN,1977,11.672631
Tunisia,TUN,1978,10.881879
Tunisia,TUN,1979,10.165031
Tunisia,TUN,1980,9.524501
Tunisia,TUN,1981,8.942657
Tunisia,TUN,1982,8.41619
Tunisia,TUN,1983,7.933506
Tunisia,TUN,1984,7.4908004
Tunisia,TUN,1985,7.0743093
Tunisia,TUN,1986,6.687153
Tunisia,TUN,1987,6.342469
Tunisia,TUN,1988,6.036575
Tunisia,TUN,1989,5.7583747
Tunisia,TUN,1990,5.5024233
Tunisia,TUN,1991,5.256694
Tunisia,TUN,1992,5.0097427
Tunisia,TUN,1993,4.757112
Tunisia,TUN,1994,4.4940543
Tunisia,TUN,1995,4.220736
Tunisia,TUN,1996,3.9424233
Tunisia,TUN,1997,3.6671147
Tunisia,TUN,1998,3.4045327
Tunisia,TUN,1999,3.161061
Tunisia,TUN,2000,2.936455
Tunisia,TUN,2001,2.7376087
Tunisia,TUN,2002,2.5651088
Tunisia,TUN,2003,2.4143279
Tunisia,TUN,2004,2.2838492
Tunisia,TUN,2005,2.1731687
Tunisia,TUN,2006,2.0829103
Tunisia,TUN,2007,2.0113494
Tunisia,TUN,2008,1.9556154
Tunisia,TUN,2009,1.9144905
Tunisia,TUN,2010,1.8854506
Tunisia,TUN,2011,1.8634539
Tunisia,TUN,2012,1.8449188
Tunisia,TUN,2013,1.8231924
Tunisia,TUN,2014,1.7973398
Tunisia,TUN,2015,1.7600377
Tunisia,TUN,2016,1.706795
Tunisia,TUN,2017,1.6338142
Tunisia,TUN,2018,1.5421592
Tunisia,TUN,2019,1.4385186
Tunisia,TUN,2020,1.3304809
Tunisia,TUN,2021,1.2306699
Tunisia,TUN,2022,1.1461811
Turkey,TUR,1953,29.63174
Turkey,TUR,1954,29.163305
Turkey,TUR,1955,28.671799
Turkey,TUR,1956,28.173908
Turkey,TUR,1957,27.654306
Turkey,TUR,1958,27.074926
Turkey,TUR,1959,26.41988
Turkey,TUR,1960,25.692968
Turkey,TUR,1961,24.916048
Turkey,TUR,1962,24.105234
Turkey,TUR,1963,23.282774
Turkey,TUR,1964,22.4892
Turkey,TUR,1965,21.733421
Turkey,TUR,1966,21.031769
Turkey,TUR,1967,20.384909
Turkey,TUR,1968,19.784801
Turkey,TUR,1969,19.209934
Turkey,TUR,1970,18.65664
Turkey,TUR,1971,18.10621
Turkey,TUR,1972,17.547049
Turkey,TUR,1973,16.983679
Turkey,TUR,1974,16.405558
Turkey,TUR,1975,15.809659
Turkey,TUR,1976,15.20812
Turkey,TUR,1977,14.602435
Turkey,TUR,1978,13.992755
Turkey,TUR,1979,13.3825865
Turkey,TUR,1980,12.776224
Turkey,TUR,1981,12.164475
Turkey,TUR,1982,11.551061
Turkey,TUR,1983,10.954477
Turkey,TUR,1984,10.377423
Turkey,TUR,1985,9.821028
Turkey,TUR,1986,9.29565
Turkey,TUR,1987,8.789733
Turkey,TUR,1988,8.313975
Turkey,TUR,1989,7.8556547
Turkey,TUR,1990,7.41066
Turkey,TUR,1991,6.975623
Turkey,TUR,1992,6.547869
Turkey,TUR,1993,6.1388426
Turkey,TUR,1994,5.748538
Turkey,TUR,1995,5.3738723
Turkey,TUR,1996,5.01761
Turkey,TUR,1997,4.6752825
Turkey,TUR,1998,4.3525662
Turkey,TUR,1999,4.0455403
Turkey,TUR,2000,3.7590969
Turkey,TUR,2001,3.4888482
