Entity,Code,Year,Deaths - Sex: all - Age: 0 - Variant: estimates
Turks and Caicos Islands,TCA,1968,12
Turks and Caicos Islands,TCA,1969,11
Turks and Caicos Islands,TCA,1970,9
Turks and Caicos Islands,TCA,1971,9
Turks and Caicos Islands,TCA,1972,8
Turks and Caicos Islands,TCA,1973,8
Turks and Caicos Islands,TCA,1974,8
Turks and Caicos Islands,TCA,1975,7
Turks and Caicos Islands,TCA,1976,7
Turks and Caicos Islands,TCA,1977,7
Turks and Caicos Islands,TCA,1978,7
Turks and Caicos Islands,TCA,1979,6
Turks and Caicos Islands,TCA,1980,6
Turks and Caicos Islands,TCA,1981,6
Turks and Caicos Islands,TCA,1982,6
Turks and Caicos Islands,TCA,1983,6
Turks and Caicos Islands,TCA,1984,6
Turks and Caicos Islands,TCA,1985,6
Turks and Caicos Islands,TCA,1986,6
Turks and Caicos Islands,TCA,1987,6
Turks and Caicos Islands,TCA,1988,5
Turks and Caicos Islands,TCA,1989,5
Turks and Caicos Islands,TCA,1990,5
Turks and Caicos Islands,TCA,1991,5
Turks and Caicos Islands,TCA,1992,5
Turks and Caicos Islands,TCA,1993,4
Turks and Caicos Islands,TCA,1994,4
Turks and Caicos Islands,TCA,1995,4
Turks and Caicos Islands,TCA,1996,4
Turks and Caicos Islands,TCA,1997,4
Turks and Caicos Islands,TCA,1998,4
Turks and Caicos Islands,TCA,1999,4
Turks and Caicos Islands,TCA,2000,4
Turks and Caicos Islands,TCA,2001,4
Turks and Caicos Islands,TCA,2002,3
Turks and Caicos Islands,TCA,2003,3
Turks and Caicos Islands,TCA,2004,3
Turks and Caicos Islands,TCA,2005,3
Turks and Caicos Islands,TCA,2006,3
Turks and Caicos Islands,TCA,2007,3
Turks and Caicos Islands,TCA,2008,3
Turks and Caicos Islands,TCA,2009,3
Turks and Caicos Islands,TCA,2010,3
Turks and Caicos Islands,TCA,2011,3
Turks and Caicos Islands,TCA,2012,3
Turks and Caicos Islands,TCA,2013,3
Turks and Caicos Islands,TCA,2014,3
Turks and Caicos Islands,TCA,2015,3
Turks and Caicos Islands,TCA,2016,3
Turks and Caicos Islands,TCA,2017,3
Turks and Caicos Islands,TCA,2018,3
Turks and Caicos Islands,TCA,2019,3
Turks and Caicos Islands,TCA,2020,3
Turks and Caicos Islands,TCA,2021,3
Turks and Caicos Islands,TCA,2022,2
Turks and Caicos Islands,TCA,2023,2
Tuvalu,TUV,1950,36
Tuvalu,TUV,1951,36
Tuvalu,TUV,1952,36
Tuvalu,TUV,1953,36
Tuvalu,TUV,1954,35
Tuvalu,TUV,1955,34
Tuvalu,TUV,1956,33
Tuvalu,TUV,1957,32
Tuvalu,TUV,1958,30
Tuvalu,TUV,1959,29
Tuvalu,TUV,1960,27
Tuvalu,TUV,1961,25
Tuvalu,TUV,1962,23
Tuvalu,TUV,1963,21
Tuvalu,TUV,1964,19
Tuvalu,TUV,1965,18
Tuvalu,TUV,1966,17
Tuvalu,TUV,1967,16
Tuvalu,TUV,1968,16
Tuvalu,TUV,1969,15
Tuvalu,TUV,1970,14
Tuvalu,TUV,1971,13
Tuvalu,TUV,1972,13
Tuvalu,TUV,1973,11
Tuvalu,TUV,1974,10
Tuvalu,TUV,1975,11
Tuvalu,TUV,1976,11
Tuvalu,TUV,1977,11
Tuvalu,TUV,1978,11
Tuvalu,TUV,1979,11
Tuvalu,TUV,1980,12
Tuvalu,TUV,1981,13
Tuvalu,TUV,1982,13
Tuvalu,TUV,1983,13
Tuvalu,TUV,1984,13
Tuvalu,TUV,1985,13
Tuvalu,TUV,1986,13
Tuvalu,TUV,1987,13
Tuvalu,TUV,1988,13
Tuvalu,TUV,1989,13
Tuvalu,TUV,1990,12
Tuvalu,TUV,1991,12
Tuvalu,TUV,1992,13
Tuvalu,TUV,1993,12
Tuvalu,TUV,1994,11
Tuvalu,TUV,1995,11
Tuvalu,TUV,1996,10
Tuvalu,TUV,1997,10
Tuvalu,TUV,1998,10
Tuvalu,TUV,1999,9
Tuvalu,TUV,2000,9
Tuvalu,TUV,2001,8
Tuvalu,TUV,2002,8
Tuvalu,TUV,2003,7
Tuvalu,TUV,2004,7
Tuvalu,TUV,2005,7
Tuvalu,TUV,2006,7
Tuvalu,TUV,2007,6
Tuvalu,TUV,2008,6
Tuvalu,TUV,2009,6
Tuvalu,TUV,2010,6
Tuvalu,TUV,2011,6
Tuvalu,TUV,2012,6
Tuvalu,TUV,2013,6
Tuvalu,TUV,2014,6
Tuvalu,TUV,2015,5
Tuvalu,TUV,2016,5
Tuvalu,TUV,2017,5
Tuvalu,TUV,2018,5
Tuvalu,TUV,2019,5
Tuvalu,TUV,2020,5
Tuvalu,TUV,2021,4
Tuvalu,TUV,2022,4
Tuvalu,TUV,2023,4
Uganda,UGA,1950,42069
Uganda,UGA,1951,42254
Uganda,UGA,1952,42614
Uganda,UGA,1953,42987
Uganda,UGA,1954,43341
Uganda,UGA,1955,43647
Uganda,UGA,1956,43916
Uganda,UGA,1957,44242
Uganda,UGA,1958,44643
Uganda,UGA,1959,45079
Uganda,UGA,1960,45431
Uganda,UGA,1961,45817
Uganda,UGA,1962,46350
Uganda,UGA,1963,47010
Uganda,UGA,1964,47803
Uganda,UGA,1965,48740
Uganda,UGA,1966,49951
Uganda,UGA,1967,51128
Uganda,UGA,1968,52577
Uganda,UGA,1969,53968
Uganda,UGA,1970,55635
Uganda,UGA,1971,59458
Uganda,UGA,1972,61155
Uganda,UGA,1973,61441
Uganda,UGA,1974,64698
Uganda,UGA,1975,65784
Uganda,UGA,1976,68330
Uganda,UGA,1977,70837
Uganda,UGA,1978,74451
Uganda,UGA,1979,76920
Uganda,UGA,1980,82033
Uganda,UGA,1981,83241
Uganda,UGA,1982,81311
Uganda,UGA,1983,82519
Uganda,UGA,1984,83741
Uganda,UGA,1985,83800
Uganda,UGA,1986,86256
Uganda,UGA,1987,88705
Uganda,UGA,1988,90855
Uganda,UGA,1989,92592
Uganda,UGA,1990,94485
Uganda,UGA,1991,95654
Uganda,UGA,1992,97284
Uganda,UGA,1993,99106
Uganda,UGA,1994,101076
Uganda,UGA,1995,102844
Uganda,UGA,1996,102674
Uganda,UGA,1997,103456
Uganda,UGA,1998,103372
Uganda,UGA,1999,103261
Uganda,UGA,2000,102513
Uganda,UGA,2001,101037
Uganda,UGA,2002,98785
Uganda,UGA,2003,96588
Uganda,UGA,2004,93392
Uganda,UGA,2005,89798
Uganda,UGA,2006,86111
Uganda,UGA,2007,82493
Uganda,UGA,2008,78925
Uganda,UGA,2009,75846
Uganda,UGA,2010,72997
Uganda,UGA,2011,69901
Uganda,UGA,2012,66755
Uganda,UGA,2013,63651
Uganda,UGA,2014,60850
Uganda,UGA,2015,58510
Uganda,UGA,2016,56494
Uganda,UGA,2017,55268
Uganda,UGA,2018,54331
Uganda,UGA,2019,53344
Uganda,UGA,2020,52408
Uganda,UGA,2021,51523
Uganda,UGA,2022,51288
Uganda,UGA,2023,49265
Ukraine,UKR,1950,67350
Ukraine,UKR,1951,66849
Ukraine,UKR,1952,63903
Ukraine,UKR,1953,59649
Ukraine,UKR,1954,53405
Ukraine,UKR,1955,49212
Ukraine,UKR,1956,43598
Ukraine,UKR,1957,39100
Ukraine,UKR,1958,35981
Ukraine,UKR,1959,31474
Ukraine,UKR,1960,27150
Ukraine,UKR,1961,22726
Ukraine,UKR,1962,20388
Ukraine,UKR,1963,18799
Ukraine,UKR,1964,16264.999
Ukraine,UKR,1965,14045
Ukraine,UKR,1966,13379
Ukraine,UKR,1967,12841
Ukraine,UKR,1968,12696
Ukraine,UKR,1969,12386
Ukraine,UKR,1970,12108
Ukraine,UKR,1971,12131
Ukraine,UKR,1972,12101
Ukraine,UKR,1973,12522
Ukraine,UKR,1974,13222
Ukraine,UKR,1975,14023
Ukraine,UKR,1976,14173
Ukraine,UKR,1977,13734
Ukraine,UKR,1978,13240
Ukraine,UKR,1979,12750
Ukraine,UKR,1980,12379
Ukraine,UKR,1981,12017
Ukraine,UKR,1982,12077
Ukraine,UKR,1983,12855
Ukraine,UKR,1984,12629
Ukraine,UKR,1985,12032
Ukraine,UKR,1986,11940
Ukraine,UKR,1987,11319
Ukraine,UKR,1988,10426
Ukraine,UKR,1989,9517
Ukraine,UKR,1990,8895
Ukraine,UKR,1991,8716
Ukraine,UKR,1992,8580
Ukraine,UKR,1993,8109
Ukraine,UKR,1994,7748
Ukraine,UKR,1995,7233
Ukraine,UKR,1996,6773
Ukraine,UKR,1997,6099
Ukraine,UKR,1998,5537
Ukraine,UKR,1999,4930
Ukraine,UKR,2000,4706
Ukraine,UKR,2001,4441
Ukraine,UKR,2002,4212
Ukraine,UKR,2003,4147
Ukraine,UKR,2004,4175
Ukraine,UKR,2005,4283
Ukraine,UKR,2006,4753
Ukraine,UKR,2007,5009
Ukraine,UKR,2008,5219
Ukraine,UKR,2009,4981
Ukraine,UKR,2010,4639
Ukraine,UKR,2011,4531
Ukraine,UKR,2012,4455
Ukraine,UKR,2013,4089.0002
Ukraine,UKR,2014,3779
Ukraine,UKR,2015,3376
Ukraine,UKR,2016,3251
Ukraine,UKR,2017,2957
Ukraine,UKR,2018,2543
Ukraine,UKR,2019,2308
Ukraine,UKR,2020,2059
Ukraine,UKR,2021,1680
Ukraine,UKR,2022,1483
Ukraine,UKR,2023,1235
United Arab Emirates,ARE,1950,586
United Arab Emirates,ARE,1951,603
United Arab Emirates,ARE,1952,614
United Arab Emirates,ARE,1953,623
United Arab Emirates,ARE,1954,631
United Arab Emirates,ARE,1955,637
United Arab Emirates,ARE,1956,644
United Arab Emirates,ARE,1957,650
United Arab Emirates,ARE,1958,656
United Arab Emirates,ARE,1959,664
United Arab Emirates,ARE,1960,669
United Arab Emirates,ARE,1961,673
United Arab Emirates,ARE,1962,675
United Arab Emirates,ARE,1963,674
United Arab Emirates,ARE,1964,669
United Arab Emirates,ARE,1965,652
United Arab Emirates,ARE,1966,618
United Arab Emirates,ARE,1967,569
United Arab Emirates,ARE,1968,503.00003
United Arab Emirates,ARE,1969,584
United Arab Emirates,ARE,1970,640
United Arab Emirates,ARE,1971,665
United Arab Emirates,ARE,1972,680
United Arab Emirates,ARE,1973,686
United Arab Emirates,ARE,1974,686
United Arab Emirates,ARE,1975,680
United Arab Emirates,ARE,1976,666
United Arab Emirates,ARE,1977,734
United Arab Emirates,ARE,1978,785
United Arab Emirates,ARE,1979,817
United Arab Emirates,ARE,1980,831
United Arab Emirates,ARE,1981,821
United Arab Emirates,ARE,1982,802
United Arab Emirates,ARE,1983,780
United Arab Emirates,ARE,1984,757
United Arab Emirates,ARE,1985,732
United Arab Emirates,ARE,1986,715
United Arab Emirates,ARE,1987,690
United Arab Emirates,ARE,1988,667
United Arab Emirates,ARE,1989,649
United Arab Emirates,ARE,1990,632
United Arab Emirates,ARE,1991,604
United Arab Emirates,ARE,1992,586
United Arab Emirates,ARE,1993,555
United Arab Emirates,ARE,1994,551
United Arab Emirates,ARE,1995,491
United Arab Emirates,ARE,1996,466
United Arab Emirates,ARE,1997,465
United Arab Emirates,ARE,1998,479
United Arab Emirates,ARE,1999,507.00003
United Arab Emirates,ARE,2000,522
United Arab Emirates,ARE,2001,529
United Arab Emirates,ARE,2002,537
United Arab Emirates,ARE,2003,548
United Arab Emirates,ARE,2004,543
United Arab Emirates,ARE,2005,530
United Arab Emirates,ARE,2006,482
United Arab Emirates,ARE,2007,480
United Arab Emirates,ARE,2008,476
United Arab Emirates,ARE,2009,538
United Arab Emirates,ARE,2010,550
United Arab Emirates,ARE,2011,560
United Arab Emirates,ARE,2012,581
United Arab Emirates,ARE,2013,598
United Arab Emirates,ARE,2014,597
United Arab Emirates,ARE,2015,591
United Arab Emirates,ARE,2016,586
United Arab Emirates,ARE,2017,579
United Arab Emirates,ARE,2018,550
United Arab Emirates,ARE,2019,528
United Arab Emirates,ARE,2020,531
United Arab Emirates,ARE,2021,480
United Arab Emirates,ARE,2022,485
United Arab Emirates,ARE,2023,509
United Kingdom,GBR,1950,24802
United Kingdom,GBR,1951,24363
United Kingdom,GBR,1952,22904
United Kingdom,GBR,1953,22041
United Kingdom,GBR,1954,20730
United Kingdom,GBR,1955,20454
United Kingdom,GBR,1956,20203
United Kingdom,GBR,1957,20475
United Kingdom,GBR,1958,20274
United Kingdom,GBR,1959,20214
United Kingdom,GBR,1960,20942
United Kingdom,GBR,1961,20972
United Kingdom,GBR,1962,21879
United Kingdom,GBR,1963,21660
United Kingdom,GBR,1964,21002
United Kingdom,GBR,1965,19482
United Kingdom,GBR,1966,19100
United Kingdom,GBR,1967,17804
United Kingdom,GBR,1968,17578
United Kingdom,GBR,1969,16739
United Kingdom,GBR,1970,16620
United Kingdom,GBR,1971,15690
United Kingdom,GBR,1972,14182
United Kingdom,GBR,1973,13060
United Kingdom,GBR,1974,12147
United Kingdom,GBR,1975,10910
United Kingdom,GBR,1976,9631
United Kingdom,GBR,1977,9283
United Kingdom,GBR,1978,9303
United Kingdom,GBR,1979,9599
United Kingdom,GBR,1980,9240
United Kingdom,GBR,1981,8104
United Kingdom,GBR,1982,7856
United Kingdom,GBR,1983,7342
United Kingdom,GBR,1984,7041
United Kingdom,GBR,1985,7013
United Kingdom,GBR,1986,7168
United Kingdom,GBR,1987,7123
United Kingdom,GBR,1988,7051
United Kingdom,GBR,1989,6462
United Kingdom,GBR,1990,6391
United Kingdom,GBR,1991,5826
United Kingdom,GBR,1992,5122
United Kingdom,GBR,1993,4849
United Kingdom,GBR,1994,4608
United Kingdom,GBR,1995,4520
United Kingdom,GBR,1996,4523
United Kingdom,GBR,1997,4223
United Kingdom,GBR,1998,4093
United Kingdom,GBR,1999,4050.0002
United Kingdom,GBR,2000,3798
United Kingdom,GBR,2001,3690
United Kingdom,GBR,2002,3548
United Kingdom,GBR,2003,3762
United Kingdom,GBR,2004,3678
United Kingdom,GBR,2005,3718
United Kingdom,GBR,2006,3810
United Kingdom,GBR,2007,3805
United Kingdom,GBR,2008,3797
United Kingdom,GBR,2009,3734
United Kingdom,GBR,2010,3575
United Kingdom,GBR,2011,3528
United Kingdom,GBR,2012,3376
United Kingdom,GBR,2013,3035
United Kingdom,GBR,2014,3006
United Kingdom,GBR,2015,3021
United Kingdom,GBR,2016,2991
United Kingdom,GBR,2017,2952
United Kingdom,GBR,2018,2795
United Kingdom,GBR,2019,2799
United Kingdom,GBR,2020,2554
United Kingdom,GBR,2021,2690
United Kingdom,GBR,2022,2639
United Kingdom,GBR,2023,2552
United States,USA,1950,116939
United States,USA,1951,119597
United States,USA,1952,121396
United States,USA,1953,117938
United States,USA,1954,115601
United States,USA,1955,113587
United States,USA,1956,114687
United States,USA,1957,117061
United States,USA,1958,118752
United States,USA,1959,116252
United States,USA,1960,115231
United States,USA,1961,111035
United States,USA,1962,107926
United States,USA,1963,105404
United States,USA,1964,102637
United States,USA,1965,94515
United States,USA,1966,88044
United States,USA,1967,81652
United States,USA,1968,80281
United States,USA,1969,79966
United States,USA,1970,80997
United States,USA,1971,70258
United States,USA,1972,61518
United States,USA,1973,57319
United States,USA,1974,55922
United States,USA,1975,52531
United States,USA,1976,50392
United States,USA,1977,49183
United States,USA,1978,47910
United States,USA,1979,47708
United States,USA,1980,47431
United States,USA,1981,44614
United States,USA,1982,43783
United States,USA,1983,41689
United States,USA,1984,41165
United States,USA,1985,41454
United States,USA,1986,39943
United States,USA,1987,39820
United States,USA,1988,40653
United States,USA,1989,41966
United States,USA,1990,40288
United States,USA,1991,37970
United States,USA,1992,35339
United States,USA,1993,33937
United States,USA,1994,32144.002
United States,USA,1995,29927
United States,USA,1996,28908
United States,USA,1997,28271
United States,USA,1998,28765
United States,USA,1999,28275
United States,USA,2000,28320
United States,USA,2001,27166
United States,USA,2002,27577
United States,USA,2003,27838
United States,USA,2004,27838
United States,USA,2005,28515
United States,USA,2006,29140
United States,USA,2007,29639
United States,USA,2008,28356
United States,USA,2009,26805
United States,USA,2010,24709
United States,USA,2011,23834
United States,USA,2012,23588
United States,USA,2013,23279
United States,USA,2014,23201
United States,USA,2015,23371
United States,USA,2016,23084
United States,USA,2017,22198
United States,USA,2018,21309
United States,USA,2019,20922
United States,USA,2020,19281
United States,USA,2021,20358
United States,USA,2022,20226
United States,USA,2023,19398
United States Virgin Islands,VIR,1950,52
United States Virgin Islands,VIR,1951,53
United States Virgin Islands,VIR,1952,49
United States Virgin Islands,VIR,1953,49
United States Virgin Islands,VIR,1954,48
United States Virgin Islands,VIR,1955,48
United States Virgin Islands,VIR,1956,48
United States Virgin Islands,VIR,1957,48
United States Virgin Islands,VIR,1958,49
United States Virgin Islands,VIR,1959,46
United States Virgin Islands,VIR,1960,45
United States Virgin Islands,VIR,1961,45
United States Virgin Islands,VIR,1962,53
United States Virgin Islands,VIR,1963,58
United States Virgin Islands,VIR,1964,69
United States Virgin Islands,VIR,1965,77
United States Virgin Islands,VIR,1966,72
United States Virgin Islands,VIR,1967,75
United States Virgin Islands,VIR,1968,73
United States Virgin Islands,VIR,1969,71
United States Virgin Islands,VIR,1970,77
United States Virgin Islands,VIR,1971,79
United States Virgin Islands,VIR,1972,76
United States Virgin Islands,VIR,1973,69
United States Virgin Islands,VIR,1974,64
United States Virgin Islands,VIR,1975,60
United States Virgin Islands,VIR,1976,58
United States Virgin Islands,VIR,1977,56
United States Virgin Islands,VIR,1978,58
United States Virgin Islands,VIR,1979,54
United States Virgin Islands,VIR,1980,55
United States Virgin Islands,VIR,1981,54
United States Virgin Islands,VIR,1982,54
United States Virgin Islands,VIR,1983,53
United States Virgin Islands,VIR,1984,49
United States Virgin Islands,VIR,1985,46
United States Virgin Islands,VIR,1986,42
United States Virgin Islands,VIR,1987,42
United States Virgin Islands,VIR,1988,39
United States Virgin Islands,VIR,1989,39
United States Virgin Islands,VIR,1990,38
United States Virgin Islands,VIR,1991,40
United States Virgin Islands,VIR,1992,41
United States Virgin Islands,VIR,1993,39
United States Virgin Islands,VIR,1994,38
United States Virgin Islands,VIR,1995,32
United States Virgin Islands,VIR,1996,27
United States Virgin Islands,VIR,1997,26
United States Virgin Islands,VIR,1998,22
United States Virgin Islands,VIR,1999,19
United States Virgin Islands,VIR,2000,17
United States Virgin Islands,VIR,2001,17
United States Virgin Islands,VIR,2002,16
United States Virgin Islands,VIR,2003,16
United States Virgin Islands,VIR,2004,16
United States Virgin Islands,VIR,2005,16
United States Virgin Islands,VIR,2006,17
United States Virgin Islands,VIR,2007,17
United States Virgin Islands,VIR,2008,17
United States Virgin Islands,VIR,2009,15
United States Virgin Islands,VIR,2010,14
United States Virgin Islands,VIR,2011,12
United States Virgin Islands,VIR,2012,11
United States Virgin Islands,VIR,2013,10
United States Virgin Islands,VIR,2014,10
United States Virgin Islands,VIR,2015,9
United States Virgin Islands,VIR,2016,8
United States Virgin Islands,VIR,2017,8
United States Virgin Islands,VIR,2018,7
United States Virgin Islands,VIR,2019,6
United States Virgin Islands,VIR,2020,6
United States Virgin Islands,VIR,2021,5
United States Virgin Islands,VIR,2022,5
United States Virgin Islands,VIR,2023,5
Upper-middle-income countries,,1950,5076995
Upper-middle-income countries,,1951,5144665
Upper-middle-income countries,,1952,5329744
Upper-middle-income countries,,1953,5266159
Upper-middle-income countries,,1954,5291615
Upper-middle-income countries,,1955,5251581
Upper-middle-income countries,,1956,5007826
Upper-middle-income countries,,1957,5105665
Upper-middle-income countries,,1958,4903815
Upper-middle-income countries,,1959,5540368
Upper-middle-income countries,,1960,6068132
Upper-middle-income countries,,1961,4846076
Upper-middle-income countries,,1962,4468169
Upper-middle-income countries,,1963,5148461
Upper-middle-income countries,,1964,5011108
Upper-middle-income countries,,1965,4854878
Upper-middle-income countries,,1966,4647430
Upper-middle-income countries,,1967,4406276
Upper-middle-income countries,,1968,4493852
Upper-middle-income countries,,1969,4437010
Upper-middle-income countries,,1970,4326534
Upper-middle-income countries,,1971,4106077.2
Upper-middle-income countries,,1972,3887493
Upper-middle-income countries,,1973,3691504
Upper-middle-income countries,,1974,3449947
Upper-middle-income countries,,1975,3186169
Upper-middle-income countries,,1976,3003342
Upper-middle-income countries,,1977,2800592
Upper-middle-income countries,,1978,2686796
Upper-middle-income countries,,1979,2635789
Upper-middle-income countries,,1980,2583884
Upper-middle-income countries,,1981,2539587
Upper-middle-income countries,,1982,2541893
Upper-middle-income countries,,1983,2391999
Upper-middle-income countries,,1984,2345889
Upper-middle-income countries,,1985,2329945
Upper-middle-income countries,,1986,2336996
Upper-middle-income countries,,1987,2343931
Upper-middle-income countries,,1988,2265627
Upper-middle-income countries,,1989,2224532
Upper-middle-income countries,,1990,2191229
Upper-middle-income countries,,1991,1956680
Upper-middle-income countries,,1992,1800138
Upper-middle-income countries,,1993,1703990
Upper-middle-income countries,,1994,1615737
Upper-middle-income countries,,1995,1536741
Upper-middle-income countries,,1996,1450416
Upper-middle-income countries,,1997,1366243
Upper-middle-income countries,,1998,1285179
Upper-middle-income countries,,1999,1207730
Upper-middle-income countries,,2000,1146971
Upper-middle-income countries,,2001,1064914
Upper-middle-income countries,,2002,1001236
Upper-middle-income countries,,2003,943219
Upper-middle-income countries,,2004,907722
Upper-middle-income countries,,2005,857906
Upper-middle-income countries,,2006,817860
Upper-middle-income countries,,2007,780451
Upper-middle-income countries,,2008,748363
Upper-middle-income countries,,2009,706535
Upper-middle-income countries,,2010,668757
Upper-middle-income countries,,2011,631752
Upper-middle-income countries,,2012,619848
Upper-middle-income countries,,2013,584932
Upper-middle-income countries,,2014,559422
Upper-middle-income countries,,2015,519620.97
Upper-middle-income countries,,2016,493625
Upper-middle-income countries,,2017,464433
Upper-middle-income countries,,2018,428228
Upper-middle-income countries,,2019,403902
Upper-middle-income countries,,2020,362781
Upper-middle-income countries,,2021,345963
Upper-middle-income countries,,2022,329457
Upper-middle-income countries,,2023,313777
Uruguay,URY,1950,2829
Uruguay,URY,1951,2778
Uruguay,URY,1952,2784
Uruguay,URY,1953,2795
Uruguay,URY,1954,2806
Uruguay,URY,1955,2798
Uruguay,URY,1956,2810
Uruguay,URY,1957,2810
Uruguay,URY,1958,2804
Uruguay,URY,1959,2789
Uruguay,URY,1960,2790
Uruguay,URY,1961,2802
Uruguay,URY,1962,2818
Uruguay,URY,1963,2822
Uruguay,URY,1964,2792
Uruguay,URY,1965,2752
Uruguay,URY,1966,2712
Uruguay,URY,1967,2663
Uruguay,URY,1968,2624
Uruguay,URY,1969,2611
Uruguay,URY,1970,2569
Uruguay,URY,1971,2512
Uruguay,URY,1972,2444
Uruguay,URY,1973,2445
Uruguay,URY,1974,2479
Uruguay,URY,1975,2485
Uruguay,URY,1976,2437
Uruguay,URY,1977,2321
Uruguay,URY,1978,2253
Uruguay,URY,1979,2146
Uruguay,URY,1980,1991
Uruguay,URY,1981,1801
Uruguay,URY,1982,1649
Uruguay,URY,1983,1584
Uruguay,URY,1984,1574
Uruguay,URY,1985,1566
Uruguay,URY,1986,1464
Uruguay,URY,1987,1339
Uruguay,URY,1988,1229
Uruguay,URY,1989,1175
Uruguay,URY,1990,1160
Uruguay,URY,1991,1108
Uruguay,URY,1992,1099
Uruguay,URY,1993,1072
Uruguay,URY,1994,1090
Uruguay,URY,1995,1052
Uruguay,URY,1996,997
Uruguay,URY,1997,955
Uruguay,URY,1998,866
Uruguay,URY,1999,805
Uruguay,URY,2000,738
Uruguay,URY,2001,715
Uruguay,URY,2002,754
Uruguay,URY,2003,727
Uruguay,URY,2004,686
Uruguay,URY,2005,578
Uruguay,URY,2006,542
Uruguay,URY,2007,507.00003
Uruguay,URY,2008,480
Uruguay,URY,2009,412
Uruguay,URY,2010,395
Uruguay,URY,2011,403
Uruguay,URY,2012,434
Uruguay,URY,2013,420
Uruguay,URY,2014,392
Uruguay,URY,2015,378
Uruguay,URY,2016,341
Uruguay,URY,2017,271
Uruguay,URY,2018,264
Uruguay,URY,2019,249
Uruguay,URY,2020,218
Uruguay,URY,2021,209
Uruguay,URY,2022,211
Uruguay,URY,2023,187
Uzbekistan,UZB,1950,27448
Uzbekistan,UZB,1951,29657
Uzbekistan,UZB,1952,30670
Uzbekistan,UZB,1953,31823
Uzbekistan,UZB,1954,32908
Uzbekistan,UZB,1955,34169
Uzbekistan,UZB,1956,35388
Uzbekistan,UZB,1957,36519
Uzbekistan,UZB,1958,37828
Uzbekistan,UZB,1959,39507
Uzbekistan,UZB,1960,41245
Uzbekistan,UZB,1961,42361
Uzbekistan,UZB,1962,43205
Uzbekistan,UZB,1963,43034
Uzbekistan,UZB,1964,42725
Uzbekistan,UZB,1965,42381
Uzbekistan,UZB,1966,41384
Uzbekistan,UZB,1967,40461
Uzbekistan,UZB,1968,39472
Uzbekistan,UZB,1969,39064
Uzbekistan,UZB,1970,39158
Uzbekistan,UZB,1971,39313
Uzbekistan,UZB,1972,39470
Uzbekistan,UZB,1973,39562
Uzbekistan,UZB,1974,39632
Uzbekistan,UZB,1975,39617
Uzbekistan,UZB,1976,39488
Uzbekistan,UZB,1977,39349
Uzbekistan,UZB,1978,38974
Uzbekistan,UZB,1979,39166
Uzbekistan,UZB,1980,39495
Uzbekistan,UZB,1981,39628
Uzbekistan,UZB,1982,39862
Uzbekistan,UZB,1983,40314
Uzbekistan,UZB,1984,41076
Uzbekistan,UZB,1985,41401
Uzbekistan,UZB,1986,41503
Uzbekistan,UZB,1987,40687
Uzbekistan,UZB,1988,39032
Uzbekistan,UZB,1989,37910
Uzbekistan,UZB,1990,38179
Uzbekistan,UZB,1991,39042
Uzbekistan,UZB,1992,38907
Uzbekistan,UZB,1993,37947
Uzbekistan,UZB,1994,36607
Uzbekistan,UZB,1995,35777
Uzbekistan,UZB,1996,34375
Uzbekistan,UZB,1997,32334
Uzbekistan,UZB,1998,29987
Uzbekistan,UZB,1999,27923
Uzbekistan,UZB,2000,26014
Uzbekistan,UZB,2001,24422
Uzbekistan,UZB,2002,23254
Uzbekistan,UZB,2003,21882
Uzbekistan,UZB,2004,20895
Uzbekistan,UZB,2005,19677
Uzbekistan,UZB,2006,18936
Uzbekistan,UZB,2007,18840
Uzbekistan,UZB,2008,18477
Uzbekistan,UZB,2009,17404
Uzbekistan,UZB,2010,15850
Uzbekistan,UZB,2011,14454
Uzbekistan,UZB,2012,13491
Uzbekistan,UZB,2013,13174
Uzbekistan,UZB,2014,12865
Uzbekistan,UZB,2015,12268
Uzbekistan,UZB,2016,11452
Uzbekistan,UZB,2017,10767
Uzbekistan,UZB,2018,10618
Uzbekistan,UZB,2019,10531
Uzbekistan,UZB,2020,10541
Uzbekistan,UZB,2021,10582
Uzbekistan,UZB,2022,10311
Uzbekistan,UZB,2023,10484
Vanuatu,VUT,1950,278
Vanuatu,VUT,1951,292
Vanuatu,VUT,1952,280
Vanuatu,VUT,1953,284
Vanuatu,VUT,1954,287
Vanuatu,VUT,1955,290
Vanuatu,VUT,1956,292
Vanuatu,VUT,1957,294
Vanuatu,VUT,1958,296
Vanuatu,VUT,1959,297
Vanuatu,VUT,1960,298
Vanuatu,VUT,1961,298
Vanuatu,VUT,1962,297
Vanuatu,VUT,1963,296
Vanuatu,VUT,1964,294
Vanuatu,VUT,1965,292
Vanuatu,VUT,1966,290
Vanuatu,VUT,1967,289
Vanuatu,VUT,1968,287
Vanuatu,VUT,1969,284
Vanuatu,VUT,1970,280
Vanuatu,VUT,1971,277
Vanuatu,VUT,1972,274
Vanuatu,VUT,1973,270
Vanuatu,VUT,1974,266
Vanuatu,VUT,1975,262
Vanuatu,VUT,1976,257
Vanuatu,VUT,1977,252.99998
Vanuatu,VUT,1978,249
Vanuatu,VUT,1979,244
Vanuatu,VUT,1980,238
Vanuatu,VUT,1981,234
Vanuatu,VUT,1982,228
Vanuatu,VUT,1983,221
Vanuatu,VUT,1984,214
Vanuatu,VUT,1985,207
Vanuatu,VUT,1986,199
