CODE,LINE ITEM,AMOUNT,DEPARTMENT,MINISTRY
22021036,PAYMENT FOR OUTSOURCED SERVICES,140000000,UNIVERSITY OF UYO TEACHING HOSPITAL,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23010119,PURCHASE OF POWER GENERATING SET,120000000,UNIVERSITY OF UYO TEACHING HOSPITAL,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23010122,PURCHASE OF HEALTH / MEDICAL EQUIPMENT,480000000,UNIVERSITY OF UYO TEACHING HOSPITAL,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23020101,CONSTRUCTION / PROVISION OF OFFICE BUILDINGS,1525335187,UNIVERSITY OF UYO TEACHING HOSPITAL,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23020105,CONSTRUCTION / PROVISION OF WATER FACILITIES,30000000,UNIVERSITY OF UYO TEACHING HOSPITAL,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23020106,CONSTRUCTION / PROVISION OF HOSPITALS / HEALTH CENTRES,18772103827,UNIVERSITY OF UYO TEACHING HOSPITAL,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23050101,RESEARCH AND DEVELOPMENT,70000000,UNIVERSITY OF UYO TEACHING HOSPITAL,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23050102,COMPUTER SOFTWARE ACQUISITION,90000000,UNIVERSITY OF UYO TEACHING HOSPITAL,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21010101,SALARY,5738077123,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020101,NON REGULAR ALLOWANCES,2082976553,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020111,REGULAR ALLOWANCES,2200911391,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020201,NHIS,286350170,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020202,CONTRIBUTORY PENSION - EMPLOYER'S CONTRIBUTION,572700340,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020101,LOCAL TRAVEL & TRANSPORT: TRAINING,11323586,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,9436322,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020103,INTERNATIONAL TRAVEL & TRANSPORT: TRAINING,10064000,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020104,INTERNATIONAL TRAVEL & TRANSPORT: OTHERS,14049674,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020201,ELECTRICITY CHARGES,368229570,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020203,INTERNET ACCESS CHARGES,1341964,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020205,WATER RATES,6709819,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020206,SEWERAGE CHARGES,4250000,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020210,SOFTWARE CHARGES / LICENCE RENEWAL,1206077,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,120607747,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020302,BOOKS,2412155,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020304,MAGAZINES & PERIODICALS,1206077,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020305,PRINTING OF NON SECURITY DOCUMENTS,40565613,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020306,PRINTING OF SECURITY DOCUMENTS,1352187,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020307,DRUGS & MEDICAL SUPPLIES,2566547350,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020309,UNIFORMS & OTHER CLOTHING,16613250,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020401,MAINTENANCE OF MOTOR VEHICLE / TRANSPORT EQUIPMENT,2584425,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020402,MAINTENANCE OF OFFICE FURNITURE,5046569,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,9121829,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,3275134,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020405,MAINTENANCE OF PLANTS/GENERATORS,50465690,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020406,OTHER MAINTENANCE SERVICES,327513432,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020501,LOCAL TRAINING,6550269,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020601,SECURITY CHARGES,17295120,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020604,RESIDENTIAL RENT,15000000,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020606,CLEANING AND FUMIGATION SERVICES,93551191,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020701,FINANCIAL CONSULTING,5482500,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020702,INFORMATION TECHNOLOGY CONSULTING,116068685,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020703,LEGAL SERVICES,5100000,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020708,MEDICAL CONSULTING,837675,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020801,MOTOR VEHICLE FUEL COST,18000000,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020803,PLANT / GENERATOR FUEL COST,496675000,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020901,BANK CHARGES (OTHER THAN INTEREST),2389855,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020902,INSURANCE PREMIUM,143270586,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021001,REFRESHMENT & MEALS,53682549,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021002,HONORARIUM & SITTING ALLOWANCE,5270000,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021003,PUBLICITY & ADVERTISEMENTS,527000,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021007,WELFARE PACKAGES,3652631,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021008,SUBSCRIPTION TO PROFESSIONAL BODIES,2762500,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021014,ANNUAL BUDGET EXPENSES AND ADMINISTRATION,1500000,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021036,PAYMENT FOR OUTSOURCED SERVICES,153888750,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23010112,PURCHASE OF OFFICE FURNITURE AND FITTINGS,293006360,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23010113,PURCHASE OF COMPUTERS,395214013,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23010114,PURCHASE OF COMPUTER PRINTERS,2946560,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23010115,PURCHASE OF PHOTOCOPYING MACHINES,53521401,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23010122,PURCHASE OF HEALTH / MEDICAL EQUIPMENT,1027654288,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23020103,CONSTRUCTION / PROVISION OF ELECTRICITY,8416313,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23020106,CONSTRUCTION / PROVISION OF HOSPITALS / HEALTH CENTRES,350000000,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23020118,CONSTRUCTION / PROVISION OF INFRASTRUCTURE,540000000,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23030105,REHABILITATION / REPAIRS - HOSPITAL / HEALTH CENTRES,40000000,FEDERAL MEDICAL CENTRE - ABUJA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21010101,SALARY,2757850030,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020101,NON REGULAR ALLOWANCES,329128117,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020111,REGULAR ALLOWANCES,796313000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020201,NHIS,137338815,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020202,CONTRIBUTORY PENSION - EMPLOYER'S CONTRIBUTION,274677631,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020101,LOCAL TRAVEL & TRANSPORT: TRAINING,30000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,70000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020201,ELECTRICITY CHARGES,30020783,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020205,WATER RATES,8500000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,15000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020401,MAINTENANCE OF MOTOR VEHICLE / TRANSPORT EQUIPMENT,10000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020402,MAINTENANCE OF OFFICE FURNITURE,2000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,25000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,2500000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020405,MAINTENANCE OF PLANTS/GENERATORS,5000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020406,OTHER MAINTENANCE SERVICES,27500000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020606,CLEANING AND FUMIGATION SERVICES,2500000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020701,FINANCIAL CONSULTING,10000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020801,MOTOR VEHICLE FUEL COST,15000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020803,PLANT / GENERATOR FUEL COST,7000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021001,REFRESHMENT & MEALS,23000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021002,HONORARIUM & SITTING ALLOWANCE,20000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021036,PAYMENT FOR OUTSOURCED SERVICES,95000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23020103,CONSTRUCTION / PROVISION OF ELECTRICITY,14832000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23020106,CONSTRUCTION / PROVISION OF HOSPITALS / HEALTH CENTRES,300000000,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23030105,REHABILITATION / REPAIRS - HOSPITAL / HEALTH CENTRES,797246813,FEDERAL PSYCHIATRIC HOSPITAL ENUGU,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21010101,SALARY,1726529578,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020101,NON REGULAR ALLOWANCES,502565045,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020111,REGULAR ALLOWANCES,573800186,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020201,NHIS,85772793,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020202,CONTRIBUTORY PENSION - EMPLOYER'S CONTRIBUTION,171545585,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,25000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020201,ELECTRICITY CHARGES,55562399,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020202,TELEPHONE CHARGES,5000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020203,INTERNET ACCESS CHARGES,4500000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020204,SATELLITE BROADCASTING ACCESS CHARGES,3000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020205,WATER RATES,1500000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,16000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020303,NEWSPAPERS,1000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020304,MAGAZINES & PERIODICALS,500000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020305,PRINTING OF NON SECURITY DOCUMENTS,13500000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020309,UNIFORMS & OTHER CLOTHING,5000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020401,MAINTENANCE OF MOTOR VEHICLE / TRANSPORT EQUIPMENT,9000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020402,MAINTENANCE OF OFFICE FURNITURE,4500000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,5000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,7500000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020405,MAINTENANCE OF PLANTS/GENERATORS,7000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020501,LOCAL TRAINING,30000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020701,FINANCIAL CONSULTING,4000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020703,LEGAL SERVICES,6000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020801,MOTOR VEHICLE FUEL COST,15000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020803,PLANT / GENERATOR FUEL COST,30400000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020902,INSURANCE PREMIUM,2000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021001,REFRESHMENT & MEALS,15700000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021002,HONORARIUM & SITTING ALLOWANCE,30000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021003,PUBLICITY & ADVERTISEMENTS,2400000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021006,POSTAGES & COURIER SERVICES,2000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021007,WELFARE PACKAGES,25000000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021036,PAYMENT FOR OUTSOURCED SERVICES,87584000,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23020101,CONSTRUCTION / PROVISION OF OFFICE BUILDINGS,1217497390,FEDERAL PSYCHIATRIC HOSPITAL KADUNA,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21010101,SALARY,3550719916,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020101,NON REGULAR ALLOWANCES,748587292,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020111,REGULAR ALLOWANCES,1054322483,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020201,NHIS,186982310,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
21020202,CONTRIBUTORY PENSION - EMPLOYER'S CONTRIBUTION,373964619,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020101,LOCAL TRAVEL & TRANSPORT: TRAINING,50000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,190300000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020201,ELECTRICITY CHARGES,8988532,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020203,INTERNET ACCESS CHARGES,3500000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,20000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020305,PRINTING OF NON SECURITY DOCUMENTS,40000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020306,PRINTING OF SECURITY DOCUMENTS,15000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020309,UNIFORMS & OTHER CLOTHING,8000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020401,MAINTENANCE OF MOTOR VEHICLE / TRANSPORT EQUIPMENT,10000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020402,MAINTENANCE OF OFFICE FURNITURE,1500000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,1500000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,3000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020405,MAINTENANCE OF PLANTS/GENERATORS,5000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020406,OTHER MAINTENANCE SERVICES,20000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020501,LOCAL TRAINING,15000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020702,INFORMATION TECHNOLOGY CONSULTING,2500000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020703,LEGAL SERVICES,4000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020709,AUDITING OF ACCOUNTS,1500000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020801,MOTOR VEHICLE FUEL COST,40000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020803,PLANT / GENERATOR FUEL COST,90000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020806,COOKING GAS/FUEL COST,3000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22020902,INSURANCE PREMIUM,4000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021001,REFRESHMENT & MEALS,8700000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021002,HONORARIUM & SITTING ALLOWANCE,7000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021003,PUBLICITY & ADVERTISEMENTS,3000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021004,MEDICAL EXPENSES,1800000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021008,SUBSCRIPTION TO PROFESSIONAL BODIES,2700000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
22021036,PAYMENT FOR OUTSOURCED SERVICES,103000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
23010105,PURCHASE OF MOTOR VEHICLES,198000000,FEDERAL PSYCHIATRIC HOSPITAL CALABAR,FEDERAL MINISTRY OF HEALTH AND SOCIAL WELFARE
